FID,PAR20CD,PAR20NM,PAR20NMW,LAD20CD,LAD20NM
1234,E04011187,Whitegate and Marton,,E06000050,Cheshire West and Chester
1235,E04011029,Worleston,,E06000049,Cheshire East
1236,E04011229,Bromfield,,E06000051,Shropshire
1237,E04010930,Church Minshull,,E06000049,Cheshire East
1238,E04010724,"Lands common to Hamsterley, Lynesack and Softley and South Bedburn",,E06000047,County Durham
1239,E04011188,Whitley,,E06000050,Cheshire West and Chester
1240,E04012584,Eaton and Eccleston,,E06000050,Cheshire West and Chester
1241,E04010983,Norbury,,E06000049,Cheshire East
1242,E04011030,Wrenbury cum Frith,,E06000049,Cheshire East
1243,E04011230,Broseley,,E06000051,Shropshire
1244,E04011274,Glazeley,,E06000051,Shropshire
1245,E04010931,Congleton,,E06000049,Cheshire East
1246,E04012610,Cassop-cum-Quarrington,,E06000047,County Durham
1247,E04011189,Wigland,,E06000050,Cheshire West and Chester
1248,E04012585,Poulton and Pulford,,E06000050,Cheshire West and Chester
1249,E04010984,North Rode,,E06000049,Cheshire East
1250,E04011031,Wybunbury,,E06000049,Cheshire East
1251,E04011231,Bucknell,,E06000051,Shropshire
1252,E04010932,Coole Pilate,,E06000049,Cheshire East
1253,E04011275,Great Hanwood,,E06000051,Shropshire
1254,E04012611,Shincliffe,,E06000047,County Durham
1255,E04011193,Wincham,,E06000050,Cheshire West and Chester
1256,E04012586,Tattenhall and District,,E06000050,Cheshire West and Chester
1257,E04010985,Odd Rode,,E06000049,Cheshire East
1258,E04012171,Handforth,,E06000049,Cheshire East
1259,E04011232,Buildwas,,E06000051,Shropshire
1260,E04010933,Cranage,,E06000049,Cheshire East
1261,E04011276,Great Ness,,E06000051,Shropshire
1262,E04012745,City of Durham,,E06000047,County Durham
1263,E04011194,Winsford,,E06000050,Cheshire West and Chester
1264,E04012587,Tilston,,E06000050,Cheshire West and Chester
1265,E04010986,Ollerton,,E06000049,Cheshire East
1266,E04012172,Styal,,E06000049,Cheshire East
1267,E04011233,Burford,,E06000051,Shropshire
1268,E04010934,Crewe Green,,E06000049,Cheshire East
1269,E04011277,Greete,,E06000051,Shropshire
1270,E04010889,Acton,,E06000049,Cheshire East
1271,E04012165,Kingsmead,,E06000050,Cheshire West and Chester
1272,E04012588,Malpas,,E06000050,Cheshire West and Chester
1273,E04010987,Over Alderley,,E06000049,Cheshire East
1274,E04012173,Wilmslow,,E06000049,Cheshire East
1275,E04011234,Burwarton,,E06000051,Shropshire
1276,E04010935,Disley,,E06000049,Cheshire East
1277,E04011278,Grinshill,,E06000051,Shropshire
1278,E04010890,Adlington,,E06000049,Cheshire East
1279,E04012528,Acton Bridge,,E06000050,Cheshire West and Chester
1280,E04012589,Puddington,,E06000050,Cheshire West and Chester
1281,E04010988,Peckforton,,E06000049,Cheshire East
1282,E04012281,Crewe,,E06000049,Cheshire East
1283,E04011235,Cardington,,E06000051,Shropshire
1284,E04010936,Dodcott cum Wilkesley,,E06000049,Cheshire East
1285,E04011279,Hadnall,,E06000051,Shropshire
1286,E04010891,Agden,,E06000049,Cheshire East
1287,E04012529,Anderton with Marbury,,E06000050,Cheshire West and Chester
1288,E04012590,Saughall and Shotwick Park,,E06000050,Cheshire West and Chester
1289,E04012591,Stanthorne and Wimboldsley,,E06000050,Cheshire West and Chester
1290,E04012592,Tiverton and Tilstone Fearnall,,E06000050,Cheshire West and Chester
1291,E04012980,Great Boughton,,E06000050,Cheshire West and Chester
1292,E04012981,Ince,,E06000050,Cheshire West and Chester
1293,E04012982,Little Stanney,,E06000050,Cheshire West and Chester
1294,E04012983,Stoak,,E06000050,Cheshire West and Chester
1295,E04012988,Utkinton and Cotebrook,,E06000050,Cheshire West and Chester
1296,E04012989,Willington,,E06000050,Cheshire West and Chester
1297,E04011198,Acton Burnell,,E06000051,Shropshire
1298,E04011199,Acton Round,,E06000051,Shropshire
1299,E04011200,Acton Scott,,E06000051,Shropshire
1300,E04011201,Adderley,,E06000051,Shropshire
1301,E04011202,Alberbury with Cardeston,,E06000051,Shropshire
1302,E04011203,Albrighton,,E06000051,Shropshire
1303,E04011204,All Stretton,,E06000051,Shropshire
1304,E04011205,Alveley,,E06000051,Shropshire
1305,E04011206,Ashford Bowdler,,E06000051,Shropshire
1306,E04011207,Ashford Carbonel,,E06000051,Shropshire
1307,E04011208,Astley,,E06000051,Shropshire
1308,E04011209,Astley Abbotts,,E06000051,Shropshire
1309,E04011210,Aston Botterell,,E06000051,Shropshire
1310,E04011211,Aston Eyre,,E06000051,Shropshire
1311,E04011212,Atcham,,E06000051,Shropshire
1312,E04011213,Badger,,E06000051,Shropshire
1313,E04011214,Barrow,,E06000051,Shropshire
1314,E04011215,Baschurch,,E06000051,Shropshire
1315,E04011216,Bayston Hill,,E06000051,Shropshire
1316,E04011217,Beckbury,,E06000051,Shropshire
1317,E04011218,Bedstone,,E06000051,Shropshire
1318,E04011219,Berrington,,E06000051,Shropshire
1319,E04011220,Bettws-y-Crwyn,,E06000051,Shropshire
1320,E04011221,Bicton,,E06000051,Shropshire
1321,E04011222,Billingsley,,E06000051,Shropshire
1322,E04011223,Bishop's Castle,,E06000051,Shropshire
1323,E04012282,Leighton,,E06000049,Cheshire East
1324,E04012530,Aston,,E06000050,Cheshire West and Chester
1325,E04011280,Harley,,E06000051,Shropshire
1326,E04011236,Caynham,,E06000051,Shropshire
1327,E04012471,Macclesfield,,E06000049,Cheshire East
1328,E04010989,Peover Inferior,,E06000049,Cheshire East
1329,E04010892,Alderley Edge,,E06000049,Cheshire East
1330,E04010937,Doddington,,E06000049,Cheshire East
1331,E04012531,Barnton,,E06000050,Cheshire West and Chester
1332,E04011282,Highley,,E06000051,Shropshire
1333,E04011237,Chelmarsh,,E06000051,Shropshire
1334,E04011033,Agden,,E06000050,Cheshire West and Chester
1335,E04010990,Peover Superior,,E06000049,Cheshire East
1336,E04010893,Alpraham,,E06000049,Cheshire East
1337,E04010938,Eaton,,E06000049,Cheshire East
1338,E04012532,Carden,,E06000050,Cheshire West and Chester
1339,E04011283,Hinstock,,E06000051,Shropshire
1340,E04011238,Cheswardine,,E06000051,Shropshire
1341,E04011034,Aldersey,,E06000050,Cheshire West and Chester
1342,E04010991,Pickmere,,E06000049,Cheshire East
1343,E04010894,Alsager,,E06000049,Cheshire East
1344,E04010939,Edleston,,E06000049,Cheshire East
1345,E04012533,Clutton,,E06000050,Cheshire West and Chester
1346,E04011284,Hodnet,,E06000051,Shropshire
1347,E04011239,Chetton,,E06000051,Shropshire
1348,E04011036,Allostock,,E06000050,Cheshire West and Chester
1349,E04010992,Plumley,,E06000049,Cheshire East
1350,E04010895,Arclid,,E06000049,Cheshire East
1351,E04010940,Egerton,,E06000049,Cheshire East
1352,E04010941,Faddiley,,E06000049,Cheshire East
1353,E04010942,Gawsworth,,E06000049,Cheshire East
1354,E04010943,Goostrey,,E06000049,Cheshire East
1355,E04010944,Great Warford,,E06000049,Cheshire East
1356,E04010945,Hankelow,,E06000049,Cheshire East
1357,E04010946,Haslington,,E06000049,Cheshire East
1358,E04010947,Hassall,,E06000049,Cheshire East
1359,E04010948,Hatherton,,E06000049,Cheshire East
1360,E04010949,Haughton,,E06000049,Cheshire East
1361,E04010950,Henbury,,E06000049,Cheshire East
1362,E04010951,Henhull,,E06000049,Cheshire East
1363,E04010952,High Legh,,E06000049,Cheshire East
1364,E04010953,Higher Hurdsfield,,E06000049,Cheshire East
1365,E04010954,Holmes Chapel,,E06000049,Cheshire East
1366,E04010955,Hough,,E06000049,Cheshire East
1367,E04010956,Hulme Walfield,,E06000049,Cheshire East
1368,E04010957,Hunsterson,,E06000049,Cheshire East
1369,E04010958,Hurleston,,E06000049,Cheshire East
1370,E04010959,Kettleshulme,,E06000049,Cheshire East
1371,E04010960,Knutsford,,E06000049,Cheshire East
1372,E04010961,Lea,,E06000049,Cheshire East
1373,E04010963,Little Bollington,,E06000049,Cheshire East
1374,E04010964,Little Warford,,E06000049,Cheshire East
1375,E04010965,Lower Withington,,E06000049,Cheshire East
1376,E04010966,Lyme Handley,,E06000049,Cheshire East
1377,E04010967,Macclesfield Forest and Wildboarclough,,E06000049,Cheshire East
1378,E04010968,Marbury cum Quoisley,,E06000049,Cheshire East
1379,E04010969,Marthall,,E06000049,Cheshire East
1380,E04010970,Marton,,E06000049,Cheshire East
1381,E04010971,Mere,,E06000049,Cheshire East
1382,E04010972,Middlewich,,E06000049,Cheshire East
1383,E04010973,Millington,,E06000049,Cheshire East
1384,E04010974,Minshull Vernon,,E06000049,Cheshire East
1385,E04010975,Mobberley,,E06000049,Cheshire East
1386,E04010976,Moreton cum Alcumlow,,E06000049,Cheshire East
1387,E04010977,Moston,,E06000049,Cheshire East
1388,E04011037,Alvanley,,E06000050,Cheshire West and Chester
1389,E04011285,Hope Bagot,,E06000051,Shropshire
1390,E04012534,Crowton,,E06000050,Cheshire West and Chester
1391,E04010896,Ashley,,E06000049,Cheshire East
1392,E04010993,Poole,,E06000049,Cheshire East
1393,E04011039,Antrobus,,E06000050,Cheshire West and Chester
1394,E04011286,Hope Bowdler,,E06000051,Shropshire
1395,E04012535,Cuddington (Weaver and Cuddington Ward),,E06000050,Cheshire West and Chester
1396,E04011240,Child's Ercall,,E06000051,Shropshire
1397,E04010897,Aston by Budworth,,E06000049,Cheshire East
1398,E04010994,Pott Shrigley,,E06000049,Cheshire East
1399,E04011042,Bache,,E06000050,Cheshire West and Chester
1400,E04011287,Hopesay,,E06000051,Shropshire
1401,E04012536,Davenham,,E06000050,Cheshire West and Chester
1402,E04011241,Chirbury with Brompton,,E06000051,Shropshire
1403,E04010898,Aston juxta Mondrum,,E06000049,Cheshire East
1404,E04010995,Poynton-with-Worth,,E06000049,Cheshire East
1405,E04011045,Barrow,,E06000050,Cheshire West and Chester
1406,E04011288,Hopton Cangeford,,E06000051,Shropshire
1407,E04012538,Dutton,,E06000050,Cheshire West and Chester
1408,E04011242,Church Preen,,E06000051,Shropshire
1409,E04010899,Audlem,,E06000049,Cheshire East
1410,E04010996,Prestbury,,E06000049,Cheshire East
1411,E04011046,Barton,,E06000050,Cheshire West and Chester
1412,E04011289,Hopton Castle,,E06000051,Shropshire
1413,E04012539,Frodsham,,E06000050,Cheshire West and Chester
1414,E04011243,Church Pulverbatch,,E06000051,Shropshire
1415,E04011244,Church Stretton,,E06000051,Shropshire
1416,E04011245,Claverley,,E06000051,Shropshire
1417,E04011246,Clee St. Margaret,,E06000051,Shropshire
1418,E04011247,Cleobury Mortimer,,E06000051,Shropshire
1419,E04011248,Cleobury North,,E06000051,Shropshire
1420,E04011249,Clive,,E06000051,Shropshire
1421,E04011250,Clun,,E06000051,Shropshire
1422,E04011251,Clunbury,,E06000051,Shropshire
1423,E04011252,Clungunford,,E06000051,Shropshire
1424,E04011253,Cockshutt,,E06000051,Shropshire
1425,E04011254,Colebatch,,E06000051,Shropshire
1426,E04011255,Condover,,E06000051,Shropshire
1427,E04011256,Coreley,,E06000051,Shropshire
1428,E04011257,Cound,,E06000051,Shropshire
1429,E04011258,Craven Arms,,E06000051,Shropshire
1430,E04011259,Cressage,,E06000051,Shropshire
1431,E04011260,Culmington,,E06000051,Shropshire
1432,E04011261,Deuxhill,,E06000051,Shropshire
1433,E04011262,Diddlebury,,E06000051,Shropshire
1434,E04011263,Ditton Priors,,E06000051,Shropshire
1435,E04011264,Donington,,E06000051,Shropshire
1436,E04011265,Eardington,,E06000051,Shropshire
1437,E04011266,Easthope,,E06000051,Shropshire
1438,E04011267,Eaton-under-Heywood,,E06000051,Shropshire
1439,E04011268,Edgton,,E06000051,Shropshire
1440,E04011269,Ellesmere Rural,,E06000051,Shropshire
1441,E04011270,Ellesmere Urban,,E06000051,Shropshire
1442,E04011271,Farlow,,E06000051,Shropshire
1443,E04011272,Ford,,E06000051,Shropshire
1444,E04011273,Frodesley,,E06000051,Shropshire
1445,E04010900,Austerson,,E06000049,Cheshire East
1446,E04011047,Beeston,,E06000050,Cheshire West and Chester
1447,E04011290,Hopton Wafers,,E06000051,Shropshire
1448,E04012540,Golborne David,,E06000050,Cheshire West and Chester
1449,E04010997,Rainow,,E06000049,Cheshire East
1450,E04010901,Baddiley,,E06000049,Cheshire East
1451,E04011049,Bostock,,E06000050,Cheshire West and Chester
1452,E04011291,Hordley,,E06000051,Shropshire
1453,E04012542,Guilden Sutton,,E06000050,Cheshire West and Chester
1454,E04010998,Ridley,,E06000049,Cheshire East
1455,E04010902,Baddington,,E06000049,Cheshire East
1456,E04011052,Broxton,,E06000050,Cheshire West and Chester
1457,E04011292,Hughley,,E06000051,Shropshire
1458,E04012543,Hartford,,E06000050,Cheshire West and Chester
1459,E04010999,Rope,,E06000049,Cheshire East
1460,E04010903,Barthomley,,E06000049,Cheshire East
1461,E04011056,Burwardsley,,E06000050,Cheshire West and Chester
1462,E04011293,Ightfield,,E06000051,Shropshire
1463,E04012544,Kelsall,,E06000050,Cheshire West and Chester
1464,E04011000,Rostherne,,E06000049,Cheshire East
1465,E04010904,Basford,,E06000049,Cheshire East
1466,E04011057,Byley,,E06000050,Cheshire West and Chester
1467,E04011294,Kemberton,,E06000051,Shropshire
1468,E04012545,Kingsley,,E06000050,Cheshire West and Chester
1469,E04011001,Sandbach,,E06000049,Cheshire East
1470,E04010905,Batherton,,E06000049,Cheshire East
1471,E04011059,Capenhurst,,E06000050,Cheshire West and Chester
1472,E04011295,Kenley,,E06000051,Shropshire
1473,E04012546,Lach Dennis,,E06000050,Cheshire West and Chester
1474,E04011002,Shavington cum Gresty,,E06000049,Cheshire East
1475,E04010906,Betchton,,E06000049,Cheshire East
1476,E04011062,Chester Castle,,E06000050,Cheshire West and Chester
1477,E04011296,Kinlet,,E06000051,Shropshire
1478,E04012547,Ledsham,,E06000050,Cheshire West and Chester
1479,E04011003,Siddington,,E06000049,Cheshire East
1480,E04011004,Smallwood,,E06000049,Cheshire East
1481,E04011005,Snelson,,E06000049,Cheshire East
1482,E04011006,Somerford,,E06000049,Cheshire East
1483,E04011007,Somerford Booths,,E06000049,Cheshire East
1484,E04011008,Sound,,E06000049,Cheshire East
1485,E04011009,Spurstow,,E06000049,Cheshire East
1486,E04011010,Stapeley,,E06000049,Cheshire East
1487,E04011011,Stoke,,E06000049,Cheshire East
1488,E04011012,Sutton,,E06000049,Cheshire East
1489,E04011013,Swettenham,,E06000049,Cheshire East
1490,E04011014,Tabley Inferior,,E06000049,Cheshire East
1491,E04011015,Tabley Superior,,E06000049,Cheshire East
1492,E04011016,Tatton,,E06000049,Cheshire East
1493,E04011017,Toft,,E06000049,Cheshire East
1494,E04011018,Twemlow,,E06000049,Cheshire East
1495,E04011019,Walgherton,,E06000049,Cheshire East
1496,E04011020,Wardle,,E06000049,Cheshire East
1497,E04011021,Warmingham,,E06000049,Cheshire East
1498,E04011022,Weston,,E06000049,Cheshire East
1499,E04011023,Wettenhall,,E06000049,Cheshire East
1500,E04011024,Willaston,,E06000049,Cheshire East
1501,E04011025,Wincle,,E06000049,Cheshire East
1502,E04011026,Wirswall,,E06000049,Cheshire East
1503,E04011027,Wistaston,,E06000049,Cheshire East
1504,E04011297,Kinnerley,,E06000051,Shropshire
1505,E04010907,Bexton,,E06000049,Cheshire East
1506,E04011063,Chidlow,,E06000050,Cheshire West and Chester
1507,E04011298,Knockin,,E06000051,Shropshire
1508,E04010908,Bickerton,,E06000049,Cheshire East
1509,E04011064,Chorlton,,E06000050,Cheshire West and Chester
1510,E04011299,Leebotwood,,E06000051,Shropshire
1511,E04010909,Blakenhall,,E06000049,Cheshire East
1512,E04012548,Little Budworth,,E06000050,Cheshire West and Chester
1513,E04011066,Chowley,,E06000050,Cheshire West and Chester
1514,E04011300,Leighton and Eaton Constantine,,E06000051,Shropshire
1515,E04010910,Bollington,,E06000049,Cheshire East
1516,E04012549,Little Leigh,,E06000050,Cheshire West and Chester
1517,E04011075,Coddington,,E06000050,Cheshire West and Chester
1518,E04011301,Little Ness,,E06000051,Shropshire
1519,E04010911,Bosley,,E06000049,Cheshire East
1520,E04012550,Littleton,,E06000050,Cheshire West and Chester
1521,E04011076,Comberbach,,E06000050,Cheshire West and Chester
1522,E04011302,Llanfair Waterdine,,E06000051,Shropshire
1523,E04010912,Bradwall,,E06000049,Cheshire East
1524,E04012551,Lostock Gralam,,E06000050,Cheshire West and Chester
1525,E04011080,Croughton,,E06000050,Cheshire West and Chester
1526,E04011303,Llanyblodwel,,E06000051,Shropshire
1527,E04010913,Brereton,,E06000049,Cheshire East
1528,E04012553,Manley,,E06000050,Cheshire West and Chester
1529,E04011082,Cuddington (Malpas Ward),,E06000050,Cheshire West and Chester
1530,E04011304,Llanymynech and Pant,,E06000051,Shropshire
1531,E04010914,Bridgemere,,E06000049,Cheshire East
1532,E04012554,Mouldsworth,,E06000050,Cheshire West and Chester
1533,E04011084,Darnhall,,E06000050,Cheshire West and Chester
1534,E04011305,Longden,,E06000051,Shropshire
1535,E04010915,Brindley,,E06000049,Cheshire East
1536,E04012555,Norley,,E06000050,Cheshire West and Chester
1537,E04011088,Duckington,,E06000050,Cheshire West and Chester
1538,E04011306,Longnor,,E06000051,Shropshire
1539,E04010916,Broomhall,,E06000049,Cheshire East
1540,E04012556,Northwich,,E06000050,Cheshire West and Chester
1541,E04011307,Loppington,,E06000051,Shropshire
1542,E04011096,Elton,,E06000050,Cheshire West and Chester
1543,E04011308,Ludford,,E06000051,Shropshire
1544,E04012557,Rowton,,E06000050,Cheshire West and Chester
1545,E04011104,Great Budworth,,E06000050,Cheshire West and Chester
1546,E04010917,Buerton,,E06000049,Cheshire East
1547,E04011309,Ludlow,,E06000051,Shropshire
1548,E04012558,Rudheath,,E06000050,Cheshire West and Chester
1549,E04011107,Handley,,E06000050,Cheshire West and Chester
1550,E04010918,Bulkeley,,E06000049,Cheshire East
1551,E04011310,Lydbury North,,E06000051,Shropshire
1552,E04012559,Rushton,,E06000050,Cheshire West and Chester
1553,E04011110,Harthill,,E06000050,Cheshire West and Chester
1554,E04010919,Bunbury,,E06000049,Cheshire East
1555,E04011311,Lydham,,E06000051,Shropshire
1556,E04012560,Sutton Weaver,,E06000050,Cheshire West and Chester
1557,E04011112,Helsby,,E06000050,Cheshire West and Chester
1558,E04010920,Burland,,E06000049,Cheshire East
1559,E04011312,Mainstone,,E06000051,Shropshire
1560,E04012561,Tarporley,,E06000050,Cheshire West and Chester
1561,E04011117,Huntington,,E06000050,Cheshire West and Chester
1562,E04010921,Calveley,,E06000049,Cheshire East
1563,E04011313,Market Drayton,,E06000051,Shropshire
1564,E04012562,Threapwood,,E06000050,Cheshire West and Chester
1565,E04011127,Lea-by-Backford,,E06000050,Cheshire West and Chester
1566,E04010922,Checkley cum Wrinehill,,E06000049,Cheshire East
1567,E04011314,Melverley,,E06000051,Shropshire
1568,E04012564,Weaverham,,E06000050,Cheshire West and Chester
1569,E04011139,Marston,,E06000050,Cheshire West and Chester
1570,E04010923,Chelford,,E06000049,Cheshire East
1571,E04011315,Middleton Scriven,,E06000051,Shropshire
1572,E04012566,Aldford and Saighton,,E06000050,Cheshire West and Chester
1573,E04011141,Mollington,,E06000050,Cheshire West and Chester
1574,E04010924,Cholmondeley,,E06000049,Cheshire East
1575,E04011316,Milson,,E06000051,Shropshire
1576,E04012567,Hargrave and Huxley,,E06000050,Cheshire West and Chester
1577,E04011142,Moston,,E06000050,Cheshire West and Chester
1578,E04010925,Cholmondeston,,E06000049,Cheshire East
1579,E04011317,Minsterley,,E06000051,Shropshire
1580,E04012568,Ashton Hayes and Horton-cum-Peel,,E06000050,Cheshire West and Chester
1581,E04011144,Moulton,,E06000050,Cheshire West and Chester
1582,E04010926,Chorley (Wilmslow West and Chorley Ward),,E06000049,Cheshire East
1583,E04011318,Monkhopton,,E06000051,Shropshire
1584,E04012569,Backford,,E06000050,Cheshire West and Chester
1585,E04011145,Neston,,E06000050,Cheshire West and Chester
1586,E04011319,Montford,,E06000051,Shropshire
